1713	冠	冠	guān	guan	1
1714	粒	粒	lì	li	4
1715	遥	遙	yáo	yao	2
1716	吕	呂	lǚ	lü	3
1717	玄	玄	xuán	xuan	2
1718	尘	塵	chén	chen	2
1719	冯	馮	féng	feng	2
1720	抚	撫	fǔ	fu	3
1721	浅	淺	qiǎn	qian	3
1722	敦	敦	dūn	dun	1
1723	纠	糾	jiū	jiu	1
1724	钻	鑽	zuān	zuan	1
1725	晶	晶	jīng	jing	1
1726	岂	豈	qǐ	qi	3
1727	峡	峽	xiá	xia	2
1728	苍	蒼	cāng	cang	1
1729	喷	噴	pēn	pen	1
1730	耗	耗	hào	hao	4
1731	凌	凌	líng	ling	2
1732	敲	敲	qiāo	qiao	1
1733	菌	菌	jūn	jun	1
1734	赔	賠	péi	pei	2
1735	涂	塗	tú	tu	2
1736	粹	粹	cuì	cui	4
1737	扁	扁	biǎn	bian	3
1738	亏	虧	kuī	kui	1
1739	寂	寂	jì	ji	4
1740	煤	煤	méi	mei	2
1741	熊	熊	xióng	xiong	2
1742	恭	恭	gōng	gong	1
1743	湿	溼	shī	shi	1
1744	循	循	xún	xun	2
1745	暖	暖	nuǎn	nuan	3
1746	糖	糖	táng	tang	2
1747	赋	賦	fù	fu	4
1748	抑	抑	yì	yi	4
1749	秩	秩	zhì	zhi	4
1750	帽	帽	mào	mao	4
1751	哀	哀	āi	ai	1
1752	宿	宿	sù	su	4
1753	踏	踏	tà	ta	4
1754	烂	爛	làn	lan	4
1755	袁	袁	yuán	yuan	2
1756	侯	侯	hóu	hou	2
1757	抖	抖	dǒu	dou	3
1758	夹	夾	jiā	jia	1
1759	昆	昆	kūn	kun	1
1760	肝	肝	gān	gan	1
1761	擦	擦	cā	ca	1
1762	猪	豬	zhū	zhu	1
1763	炼	煉	liàn	lian	4
1764	恒	恆	héng	heng	2
1765	慎	慎	shèn	shen	4
1766	搬	搬	bān	ban	1
1767	纽	紐	niǔ	niu	3
1768	纹	紋	wén	wen	2
1769	玻	玻	bō	bo	1
1770	渔	漁	yú	yu	2
1771	磁	磁	cí	ci	2
1772	铜	銅	tóng	tong	2
1773	齿	齒	chǐ	chi	3
1774	跨	跨	kuà	kua	4
1775	押	押	yā	ya	1
1776	怖	怖	bù	bu	4
1777	漠	漠	mò	mo	4
1778	疲	疲	pí	pi	2
1779	叛	叛	pàn	pan	4
1780	遣	遣	qiǎn	qian	3
1781	兹	茲	zī	zi	1
1782	祭	祭	jì	ji	4
1783	醉	醉	zuì	zui	4
1784	拳	拳	quán	quan	2
1785	弥	彌	mí	mi	2
1786	斜	斜	xié	xie	2
1787	档	檔	dàng	dang	4
1788	稀	稀	xī	xi	1
1789	捷	捷	jié	jie	2
1790	肤	膚	fū	fu	1
1791	疫	疫	yì	yi	4
1792	肿	腫	zhǒng	zhong	3
1793	豆	豆	dòu	dou	4
1794	削	削	xuē	xue	1
1795	岗	崗	gǎng	gang	3
1796	晃	晃	huǎng	huang	3
1797	吞	吞	tūn	tun	1
1798	宏	宏	hóng	hong	2
1799	癌	癌	ái	ai	2
1800	肚	肚	dù	du	4
1801	隶	隸	lì	li	4
1802	履	履	lǚ	lü	3
1803	涨	漲	zhǎng	zhang	3
1804	耀	耀	yào	yao	4
1805	扭	扭	niǔ	niu	3
1806	坛	壇	tán	tan	2
1807	拨	撥	bō	bo	1
1808	沃	沃	wò	wo	4
1809	绘	繪	huì	hui	4
1810	伐	伐	fá	fa	2
1811	堪	堪	kān	kan	1
1812	仆	僕	pū	pu	1
1813	郭	郭	guō	guo	1
1814	牺	犧	xī	xi	1
1815	歼	殲	jiān	jian	1
1816	墓	墓	mù	mu	4
1817	雇	僱	gù	gu	4
1818	廉	廉	lián	lian	2
1819	契	契	qì	qi	4
1820	拼	拼	pīn	pin	1
1821	惩	懲	chéng	cheng	2
1822	捉	捉	zhuō	zhuo	1
1823	覆	覆	fù	fu	4
1824	刷	刷	shuā	shua	1
1825	劫	劫	jié	jie	2
1826	嫌	嫌	xián	xian	2
1827	瓜	瓜	guā	gua	1
1828	歇	歇	xiē	xie	1
1829	雕	雕	diāo	diao	1
1830	闷	悶	mèn	men	4
1831	乳	乳	rǔ	ru	3
1832	串	串	chuàn	chuan	4
1833	娃	娃	wá	wa	2
1834	缴	繳	jiǎo	jiao	3
1835	唤	喚	huàn	huan	4
1836	赢	贏	yíng	ying	2
1837	莲	蓮	lián	lian	2
1838	霸	霸	bà	ba	4
1839	桃	桃	táo	tao	2
1840	妥	妥	tuǒ	tuo	3
1841	瘦	瘦	shòu	shou	4
1842	搭	搭	dā	da	1
1843	赴	赴	fù	fu	4
1844	岳	嶽	yuè	yue	4
1845	嘉	嘉	jiā	jia	1
1846	舱	艙	cāng	cang	1
1847	俊	俊	jùn	jun	4
1848	址	址	zhǐ	zhi	3
1849	庞	龐	páng	pang	2
1850	耕	耕	gēng	geng	1
1851	锐	銳	ruì	rui	4
1852	缝	縫	fèng	feng	4
1853	悔	悔	huǐ	hui	3
1854	邀	邀	yāo	yao	1
1855	玲	玲	líng	ling	2
1856	惟	惟	wéi	wei	2
1857	斥	斥	chì	chi	4
1858	宅	宅	zhái	zhai	2
1859	添	添	tiān	tian	1
1860	挖	挖	wā	wa	1
1861	呵	呵	ā	a	1
1862	讼	訟	sòng	song	4
1863	氧	氧	yǎng	yang	3
1864	浩	浩	hào	hao	4
1865	羽	羽	yǔ	yu	3
1866	斤	斤	jīn	jin	1
1867	酷	酷	kù	ku	4
1868	掠	掠	lüè	lüe	4
1869	妖	妖	yāo	yao	1
1870	祸	禍	huò	huo	4
1871	侍	侍	shì	shi	4
1872	乙	乙	yǐ	yi	3
1873	妨	妨	fáng	fang	2
1874	贪	貪	tān	tan	1
1875	挣	掙	zhēng	zheng	1
1876	汪	汪	wāng	wang	1
1877	尿	尿	niào	niao	4
1878	莉	莉	lì	li	4
1879	悬	懸	xuán	xuan	2
1880	唇	脣	chún	chun	2
1881	翰	翰	hàn	han	4
1882	仓	倉	cāng	cang	1
1883	轨	軌	guǐ	gui	3
1884	枚	枚	méi	mei	2
1885	盐	鹽	yán	yan	2
1886	览	覽	lǎn	lan	3
1887	傅	傅	fù	fu	4
1888	帅	帥	shuài	shuai	4
1889	庙	廟	miào	miao	4
1890	芬	芬	fēn	fen	1
1891	屏	屏	píng	ping	2
1892	寺	寺	sì	si	4
1893	胖	胖	pàng	pang	4
1894	璃	璃	lí	li	2
1895	愚	愚	yú	yu	2
1896	滴	滴	dī	di	1
1897	疏	疏	shū	shu	1
1898	萧	蕭	xiāo	xiao	1
1899	姿	姿	zī	zi	1
1900	颤	顫	chàn	chan	4
1901	丑	醜	chǒu	chou	3
1902	劣	劣	liè	lie	4
1903	柯	柯	kē	ke	1
1904	寸	寸	cùn	cun	4
1905	扔	扔	rēng	reng	1
1906	盯	盯	dīng	ding	1
1907	辱	辱	rǔ	ru	3
1908	匹	匹	pǐ	pi	3
1909	俱	俱	jù	ju	4
1910	辨	辨	biàn	bian	4
1911	饿	餓	è	e	4
1912	蜂	蜂	fēng	feng	1
1913	哦	哦	ó	o	2
1914	腔	腔	qiāng	qiang	1
1915	郁	鬱	yù	yu	4
1916	溃	潰	kuì	kui	4
1917	谨	謹	jǐn	jin	3
1918	糟	糟	zāo	zao	1
1919	葛	葛	gé	ge	2
1920	苗	苗	miáo	miao	2
1921	肠	腸	cháng	chang	2
1922	忌	忌	jì	ji	4
1923	溜	溜	liū	liu	1
1924	鸿	鴻	hóng	hong	2
1925	爵	爵	jué	jue	2
1926	鹏	鵬	péng	peng	2
1927	鹰	鷹	yīng	ying	1
1928	笼	籠	lóng	long	2
1929	丘	丘	qiū	qiu	1
1930	桂	桂	guì	gui	4
1931	滋	滋	zī	zi	1
1932	聊	聊	liáo	liao	2
1933	挡	擋	dǎng	dang	3
1934	纲	綱	gāng	gang	1
1935	肌	肌	jī	ji	1
1936	茨	茨	cí	ci	2
1937	壳	殼	ké	ke	2
1938	痕	痕	hén	hen	2
1939	碗	碗	wǎn	wan	3
1940	穴	穴	xué	xue	2
1941	膀	膀	bǎng	bang	3
1942	卓	卓	zhuō	zhuo	1
1943	贤	賢	xián	xian	2
1944	卧	臥	wò	wo	4
1945	膜	膜	mó	mo	2
1946	毅	毅	yì	yi	4
1947	锦	錦	jǐn	jin	3
1948	欠	欠	qiàn	qian	4
1949	哩	哩	lī	li	1
1950	函	函	hán	han	2
1951	茫	茫	máng	mang	2
1952	昂	昂	áng	ang	2
1953	薛	薛	xuē	xue	1
1954	皱	皺	zhòu	zhou	4
1955	夸	誇	kuā	kua	1
1956	豫	豫	yù	yu	4
1957	胃	胃	wèi	wei	4
1958	舌	舌	shé	she	2
1959	剥	剝	bō	bo	1
1960	傲	傲	ào	ao	4
1961	拾	拾	shí	shi	2
1962	窝	窩	wō	wo	1
1963	睁	睜	zhēng	zheng	1
1964	携	攜	xié	xie	2
1965	陵	陵	líng	ling	2
1966	哼	哼	hēng	heng	1
1967	棉	棉	mián	mian	2
1968	晴	晴	qíng	qing	2
1969	铃	鈴	líng	ling	2
1970	填	填	tián	tian	2
1971	饲	飼	sì	si	4
1972	渴	渴	kě	ke	3
1973	吻	吻	wěn	wen	3
1974	扮	扮	bàn	ban	4
1975	逆	逆	nì	ni	4
1976	脆	脆	cuì	cui	4
1977	喘	喘	chuǎn	chuan	3
1978	罩	罩	zhào	zhao	4
1979	卜	卜	bo	bo	5
1980	炉	爐	lú	lu	2
1981	柴	柴	chái	chai	2
1982	愉	愉	yú	yu	2
1983	绳	繩	shéng	sheng	2
1984	胎	胎	tāi	tai	1
1985	蓄	蓄	xù	xu	4
1986	眠	眠	mián	mian	2
1987	竭	竭	jié	jie	2
1988	喂	喂	wèi	wei	4
1989	傻	傻	shǎ	sha	3
1990	慕	慕	mù	mu	4
1991	浑	渾	hún	hun	2
1992	奸	奸	jiān	jian	1
1993	扇	扇	shàn	shan	4
1994	柜	櫃	guì	gui	4
1995	悦	悅	yuè	yue	4
1996	拦	攔	lán	lan	2
1997	诞	誕	dàn	dan	4
1998	饱	飽	bǎo	bao	3
1999	乾	乾	gān	gan	1
2000	泡	泡	pào	pao	4
2001	贼	賊	zéi	zei	2
2002	亭	亭	tíng	ting	2
2003	夕	夕	xī	xi	1
2004	爹	爹	diē	die	1
2005	酬	酬	chóu	chou	2
2006	儒	儒	rú	ru	2
2007	姻	姻	yīn	yin	1
2008	卵	卵	luǎn	luan	3
2009	氛	氛	fēn	fen	1
2010	泄	泄	xiè	xie	4
2011	杆	杆	gān	gan	1
2012	挨	挨	āi	ai	1
2013	僧	僧	sēng	seng	1
2014	蜜	蜜	mì	mi	4
2015	吟	吟	yín	yin	2
2016	猩	猩	xīng	xing	1
2017	遂	遂	suì	sui	4
2018	狭	狹	xiá	xia	2
2019	肖	肖	xiào	xiao	4
2020	甜	甜	tián	tian	2
2021	霞	霞	xiá	xia	2
2022	驳	駁	bó	bo	2
2023	裕	裕	yù	yu	4
2024	顽	頑	wán	wan	2
2025	於	於	yú	yu	2
2026	摘	摘	zhāi	zhai	1
2027	矮	矮	ǎi	ai	3
2028	秒	秒	miǎo	miao	3
2029	卿	卿	qīng	qing	1
2030	畜	畜	chù	chu	4
2031	咽	咽	yàn	yan	4
2032	披	披	pī	pi	1
2033	辅	輔	fǔ	fu	3
2034	勾	勾	gōu	gou	1
2035	盆	盆	pén	pen	2
2036	疆	疆	jiāng	jiang	1
2037	赌	賭	dǔ	du	3
2038	塑	塑	sù	su	4
2039	畏	畏	wèi	wei	4
2040	吵	吵	chǎo	chao	3
2041	囊	囊	náng	nang	2
2042	嗯	嗯	ń	n	2
2043	泊	泊	pō	po	1
2044	肺	肺	fèi	fei	4
2045	骤	驟	zhòu	zhou	4
2046	缠	纏	chán	chan	2
2047	冈	岡	gāng	gang	1
2048	羞	羞	xiū	xiu	1
2049	瞪	瞪	dèng	deng	4
2050	吊	吊	diào	diao	4
2051	贾	賈	jiǎ	jia	3
2052	漏	漏	lòu	lou	4
2053	斑	斑	bān	ban	1
2054	涛	濤	tāo	tao	1
2055	悠	悠	yōu	you	1
2056	鹿	鹿	lù	lu	4
2057	俘	俘	fú	fu	2
2058	锡	錫	xī	xi	1
2059	卑	卑	bēi	bei	1
2060	葬	葬	zàng	zang	4
2061	铭	銘	míng	ming	2
2062	滩	灘	tān	tan	1
2063	嫁	嫁	jià	jia	4
2064	催	催	cuī	cui	1
2065	璇	璇	xuán	xuan	2
2066	翅	翅	chì	chi	4
2067	盒	盒	hé	he	2
2068	蛮	蠻	mán	man	2
2069	矣	矣	yǐ	yi	3
2070	潘	潘	pān	pan	1
2071	歧	歧	qí	qi	2
2072	赐	賜	cì	ci	4
2073	鲍	鮑	bào	bao	4
2074	锅	鍋	guō	guo	1
2075	廊	廊	láng	lang	2
2076	拆	拆	chāi	chai	1
2077	灌	灌	guàn	guan	4
2078	勉	勉	miǎn	mian	3
2079	盲	盲	máng	mang	2
2080	宰	宰	zǎi	zai	3
2081	佐	佐	zuǒ	zuo	3
2082	啥	啥	shà	sha	4
2083	胀	脹	zhàng	zhang	4
2084	扯	扯	chě	che	3
2085	禧	禧	xǐ	xi	3
2086	辽	遼	liáo	liao	2
2087	抹	抹	mǒ	mo	3
2088	筒	筒	tǒng	tong	3
2089	棋	棋	qí	qi	2
2090	裤	褲	kù	ku	4
2091	唉	唉	āi	ai	1
2092	朴	樸	pǔ	pu	3
2093	咐	咐	fù	fu	4
2094	孕	孕	yùn	yun	4
2095	誓	誓	shì	shi	4
2096	喉	喉	hóu	hou	2
2097	妄	妄	wàng	wang	4
2098	拘	拘	jū	ju	1
2099	链	鏈	liàn	lian	4
2100	驰	馳	chí	chi	2
2101	栏	欄	lán	lan	2
2102	逝	逝	shì	shi	4
2103	窃	竊	qiè	qie	4
2104	艳	豔	yàn	yan	4
2105	臭	臭	chòu	chou	4
2106	纤	纖	xiān	xian	1
2107	玑	璣	jī	ji	1
2108	棵	棵	kē	ke	1
2109	趁	趁	chèn	chen	4
2110	匠	匠	jiàng	jiang	4
2111	盈	盈	yíng	ying	2
2112	翁	翁	wēng	weng	1
2113	愁	愁	chóu	chou	2
2114	瞬	瞬	shùn	shun	4
2115	婴	嬰	yīng	ying	1
2116	孝	孝	xiào	xiao	4
2117	颈	頸	jǐng	jing	3
2118	倘	倘	tǎng	tang	3
2119	浙	浙	zhè	zhe	4
2120	谅	諒	liàng	liang	4
2121	蔽	蔽	bì	bi	4
2122	畅	暢	chàng	chang	4
2123	赠	贈	zèng	zeng	4
2124	妮	妮	nī	ni	1
2125	莎	莎	shā	sha	1
2126	尉	尉	wèi	wei	4
2127	冻	凍	dòng	dong	4
2128	跪	跪	guì	gui	4
2129	闯	闖	chuǎng	chuang	3
2130	葡	葡	pú	pu	2
2131	後	後	hòu	hou	4
2132	厨	廚	chú	chu	2
2133	鸭	鴨	yā	ya	1
2134	颠	顛	diān	dian	1
2135	遮	遮	zhē	zhe	1
2136	谊	誼	yì	yi	4
2137	圳	圳	zhèn	zhen	4
2138	吁	籲	xū	xu	1
2139	仑	侖	lún	lun	2
2140	辟	闢	pì	pi	4
2141	瘤	瘤	liú	liu	2
2142	嫂	嫂	sǎo	sao	3
2143	陀	陀	tuó	tuo	2
2144	框	框	kuāng	kuang	1
2145	谭	譚	tán	tan	2
2146	亨	亨	hēng	heng	1
2147	钦	欽	qīn	qin	1
2148	庸	庸	yōng	yong	1
2149	歉	歉	qiàn	qian	4
2150	芝	芝	zhī	zhi	1
2151	吼	吼	hǒu	hou	3
2152	甫	甫	fǔ	fu	3
2153	衫	衫	shān	shan	1
2154	摊	攤	tān	tan	1
2155	宴	宴	yàn	yan	4
2156	嘱	囑	zhǔ	zhu	3
2157	衷	衷	zhōng	zhong	1
2158	娇	嬌	jiāo	jiao	1
2159	陕	陝	shǎn	shan	3
2160	矩	矩	jǔ	ju	3
2161	浦	浦	pǔ	pu	3
2162	讶	訝	yà	ya	4
2163	耸	聳	sǒng	song	3
2164	裸	裸	luǒ	luo	3
2165	碧	碧	bì	bi	4
2166	摧	摧	cuī	cui	1
2167	薪	薪	xīn	xin	1
2168	淋	淋	lín	lin	2
2169	耻	恥	chǐ	chi	3
2170	胶	膠	jiāo	jiao	1
2171	屠	屠	tú	tu	2
2172	鹅	鵝	é	e	2
2173	饥	飢	jī	ji	1
2174	盼	盼	pàn	pan	4
2175	脖	脖	bó	bo	2
2176	虹	虹	hóng	hong	2
2177	翠	翠	cuì	cui	4
2178	崩	崩	bēng	beng	1
2179	账	賬	zhàng	zhang	4
2180	萍	萍	píng	ping	2
2181	逢	逢	féng	feng	2
2182	赚	賺	zhuàn	zhuan	4
2183	撑	撐	chēng	cheng	1
2184	翔	翔	xiáng	xiang	2
2185	倡	倡	chàng	chang	4
2186	绵	綿	mián	mian	2
2187	猴	猴	hóu	hou	2
2188	枯	枯	kū	ku	1
2189	巫	巫	wū	wu	1
2190	昭	昭	zhāo	zhao	1
2191	怔	怔	zhēng	zheng	1
2192	渊	淵	yuān	yuan	1
2193	凑	湊	còu	cou	4
2194	溪	溪	xī	xi	1
2195	蠢	蠢	chǔn	chun	3
2196	禅	禪	chán	chan	2
2197	阐	闡	chǎn	chan	3
2198	旺	旺	wàng	wang	4
2199	寓	寓	yù	yu	4
2200	藤	藤	téng	teng	2
2201	匪	匪	fěi	fei	3
2202	伞	傘	sǎn	san	3
2203	碑	碑	bēi	bei	1
2204	挪	挪	nuó	nuo	2
2205	琼	瓊	qióng	qiong	2
2206	脂	脂	zhī	zhi	1
2207	谎	謊	huǎng	huang	3
2208	慨	慨	kǎi	kai	3
2209	菩	菩	pú	pu	2
2210	萄	萄	táo	tao	2
2211	狮	獅	shī	shi	1
2212	掘	掘	jué	jue	2
2213	抄	抄	chāo	chao	1
2214	岭	嶺	lǐng	ling	3
2215	晕	暈	yūn	yun	1
2216	逮	逮	dǎi	dai	3
2217	砍	砍	kǎn	kan	3
2218	掏	掏	tāo	tao	1
2219	狄	狄	dí	di	2
2220	晰	晰	xī	xi	1
2221	罕	罕	hǎn	han	3
2222	挽	挽	wǎn	wan	3
2223	脾	脾	pí	pi	2
2224	舟	舟	zhōu	zhou	1
2225	痴	癡	chī	chi	1
2226	蔡	蔡	cài	cai	4
2227	剪	剪	jiǎn	jian	3
2228	脊	脊	jí	ji	2
2229	弓	弓	gōng	gong	1
2230	懒	懶	lǎn	lan	3
2231	叉	叉	chā	cha	1
2232	拐	拐	guǎi	guai	3
2233	喃	喃	nán	nan	2
2234	僚	僚	liáo	liao	2
2235	捐	捐	juān	juan	1
2236	姊	姊	zǐ	zi	3
2237	骚	騷	sāo	sao	1
2238	拓	拓	tà	ta	4
2239	歪	歪	wāi	wai	1
2240	粘	粘	zhān	zhan	1
2241	柄	柄	bǐng	bing	3
2242	坑	坑	kēng	keng	1
2243	陌	陌	mò	mo	4
2244	窄	窄	zhǎi	zhai	3
2245	湘	湘	xiāng	xiang	1
2246	兆	兆	zhào	zhao	4
2247	崖	崖	yá	ya	2
2248	骄	驕	jiāo	jiao	1
2249	刹	剎	shā	sha	1
2250	鞭	鞭	biān	bian	1
2251	芒	芒	máng	mang	2
2252	筋	筋	jīn	jin	1
2253	聘	聘	pìn	pin	4
2254	钩	鉤	gōu	gou	1
2255	棍	棍	gùn	gun	4
2256	嚷	嚷	rǎng	rang	3
2257	腺	腺	xiàn	xian	4
2258	弦	弦	xián	xian	2
2259	焰	焰	yàn	yan	4
2260	耍	耍	shuǎ	shua	3
2261	俯	俯	fǔ	fu	3
2262	厘	釐	lí	li	2
2263	愣	愣	lèng	leng	4
2264	厦	廈	shà	sha	4
2265	恳	懇	kěn	ken	3
2266	饶	饒	ráo	rao	2
2267	钉	釘	dīng	ding	1
2268	寡	寡	guǎ	gua	3
2269	憾	憾	hàn	han	4
2270	摔	摔	shuāi	shuai	1
2271	叠	疊	dié	die	2
2272	惹	惹	rě	re	3
2273	喻	喻	yù	yu	4
2274	谱	譜	pǔ	pu	3
2275	愧	愧	kuì	kui	4
2276	煌	煌	huáng	huang	2
2277	徽	徽	huī	hui	1
2278	溶	溶	róng	rong	2
2279	坠	墜	zhuì	zhui	4
2280	煞	煞	shā	sha	1
2281	巾	巾	jīn	jin	1
2282	滥	濫	làn	lan	4
2283	洒	灑	sǎ	sa	3
2284	堵	堵	dǔ	du	3
2285	瓷	瓷	cí	ci	2
2286	咒	咒	zhòu	zhou	4
2287	姨	姨	yí	yi	2
2288	棒	棒	bàng	bang	4
2289	郡	郡	jùn	jun	4
2290	浴	浴	yù	yu	4
2291	媚	媚	mèi	mei	4
2292	稣	穌	sū	su	1
2293	淮	淮	huái	huai	2
2294	哎	哎	āi	ai	1
2295	屁	屁	pì	pi	4
2296	漆	漆	qī	qi	1
2297	淫	淫	yín	yin	2
2298	巢	巢	cháo	chao	2
2299	吩	吩	fēn	fen	1
2300	撰	撰	zhuàn	zhuan	4
2301	啸	嘯	xiào	xiao	4
2302	滞	滯	zhì	zhi	4
2303	玫	玫	méi	mei	2
2304	硕	碩	shuò	shuo	4
2305	钓	釣	diào	diao	4
2306	蝶	蝶	dié	die	2
2307	膝	膝	xī	xi	1
2308	姚	姚	yáo	yao	2
2309	茂	茂	mào	mao	4
2310	躯	軀	qū	qu	1
2311	吏	吏	lì	li	4
2312	猿	猿	yuán	yuan	2
2313	寨	寨	zhài	zhai	4
2314	恕	恕	shù	shu	4
2315	渠	渠	qú	qu	2
2316	戚	戚	qī	qi	1
2317	辰	辰	chén	chen	2
2318	舶	舶	bó	bo	2
2319	颁	頒	bān	ban	1
2320	惶	惶	huáng	huang	2
2321	狐	狐	hú	hu	2
2322	讽	諷	fěng	feng	3
2323	笨	笨	bèn	ben	4
2324	袍	袍	páo	pao	2
2325	嘲	嘲	cháo	chao	2
2326	啡	啡	fēi	fei	1
2327	泼	潑	pō	po	1
2328	衔	銜	xián	xian	2
2329	倦	倦	juàn	juan	4
2330	涵	涵	hán	han	2
2331	雀	雀	què	que	4
2332	旬	旬	xún	xun	2
2333	僵	僵	jiāng	jiang	1
2334	撕	撕	sī	si	1
2335	肢	肢	zhī	zhi	1
2336	垄	壟	lǒng	long	3
2337	夷	夷	yí	yi	2
2338	逸	逸	yì	yi	4
2339	茅	茅	máo	mao	2
2340	侨	僑	qiáo	qiao	2
2341	舆	輿	yú	yu	2
2342	窑	窯	yáo	yao	2
2343	涅	涅	niè	nie	4
2344	蒲	蒲	pú	pu	2
2345	谦	謙	qiān	qian	1
2346	杭	杭	háng	hang	2
2347	噢	噢	ō	o	1
2348	弊	弊	bì	bi	4
2349	勋	勳	xūn	xun	1
2350	刮	刮	guā	gua	1
2351	郊	郊	jiāo	jiao	1
2352	凄	悽	qī	qi	1
2353	捧	捧	pěng	peng	3
2354	浸	浸	jìn	jin	4
2355	砖	磚	zhuān	zhuan	1
2356	鼎	鼎	dǐng	ding	3
2357	篮	籃	lán	lan	2
2358	蒸	蒸	zhēng	zheng	1
2359	饼	餅	bǐng	bing	3
2360	亩	畝	mǔ	mu	3
2361	肾	腎	shèn	shen	4
2362	陡	陡	dǒu	dou	3
2363	爪	爪	zhǎo	zhao	3
2364	兔	兔	tù	tu	4
2365	殷	殷	yīn	yin	1
2366	贞	貞	zhēn	zhen	1
2367	荐	薦	jiàn	jian	4
2368	哑	啞	yǎ	ya	3
2369	炭	炭	tàn	tan	4
2370	坟	墳	fén	fen	2
2371	眨	眨	zhǎ	zha	3
2372	搏	搏	bó	bo	2
2373	咳	咳	hāi	hai	1
2374	拢	攏	lǒng	long	3
2375	舅	舅	jiù	jiu	4
2376	昧	昧	mèi	mei	4
2377	擅	擅	shàn	shan	4
2378	爽	爽	shuǎng	shuang	3
2379	咖	咖	kā	ka	1
2380	搁	擱	gē	ge	1
2381	禄	祿	lù	lu	4
2382	雌	雌	cí	ci	2
2383	哨	哨	shào	shao	4
2384	巩	鞏	gǒng	gong	3
2385	绢	絹	juàn	juan	4
2386	螺	螺	luó	luo	2
2387	裹	裹	guǒ	guo	3
2388	昔	昔	xī	xi	1
2389	轩	軒	xuān	xuan	1
2390	谬	謬	miù	miu	4
2391	谍	諜	dié	die	2
2392	龟	龜	guī	gui	1
2393	媳	媳	xí	xi	2
2394	姜	姜	jiāng	jiang	1
2395	瞎	瞎	xiā	xia	1
2396	冤	冤	yuān	yuan	1
2397	鸦	鴉	yā	ya	1
2398	蓬	蓬	péng	peng	2
2399	巷	巷	xiàng	xiang	4
2400	琳	琳	lín	lin	2
2401	栽	栽	zāi	zai	1
2402	沾	沾	zhān	zhan	1
2403	诈	詐	zhà	zha	4
2404	斋	齋	zhāi	zhai	1
2405	瞒	瞞	mán	man	2
2406	彪	彪	biāo	biao	1
2407	厄	厄	è	e	4
2408	咨	諮	zī	zi	1
2409	纺	紡	fǎng	fang	3
2410	罐	罐	guàn	guan	4
2411	桶	桶	tǒng	tong	3
2412	壤	壤	rǎng	rang	3
2413	糕	糕	gāo	gao	1
2414	颂	頌	sòng	song	4
2415	膨	膨	péng	peng	2
2416	谐	諧	xié	xie	2
2417	垒	壘	lěi	lei	3
2418	咕	咕	gū	gu	1
2419	隙	隙	xì	xi	4
2420	辣	辣	là	la	4
2421	绑	綁	bǎng	bang	3
2422	宠	寵	chǒng	chong	3
2423	嘿	嘿	hēi	hei	1
2424	兑	兌	duì	dui	4
2425	霉	黴	méi	mei	2
2426	挫	挫	cuò	cuo	4
2427	稽	稽	jī	ji	1
2428	辐	輻	fú	fu	2
2429	乞	乞	qǐ	qi	3
2430	纱	紗	shā	sha	1
2431	裙	裙	qún	qun	2
2432	嘻	嘻	xī	xi	1
2433	哇	哇	wa	wa	5
2434	绣	繡	xiù	xiu	4
2435	杖	杖	zhàng	zhang	4
2436	塘	塘	táng	tang	2
2437	衍	衍	yǎn	yan	3
2438	轴	軸	zhóu	zhou	2
2439	攀	攀	pān	pan	1
2440	膊	膊	bó	bo	2
2441	譬	譬	pì	pi	4
2442	斌	斌	bīn	bin	1
2443	祈	祈	qí	qi	2
2444	踢	踢	tī	ti	1
2445	肆	肆	sì	si	4
2446	坎	坎	kǎn	kan	3
2447	轿	轎	jiào	jiao	4
2448	棚	棚	péng	peng	2
2449	泣	泣	qì	qi	4
2450	屡	屢	lǚ	lü	3
2451	躁	躁	zào	zao	4
2452	邱	邱	qiū	qiu	1
2453	凰	凰	huáng	huang	2
2454	溢	溢	yì	yi	4
2455	椎	椎	chuí	chui	2
2456	砸	砸	zá	za	2
2457	趟	趟	tàng	tang	4
2458	帘	簾	lián	lian	2
2459	帆	帆	fān	fan	1
2460	栖	棲	qī	qi	1
2461	窜	竄	cuàn	cuan	4
2462	丸	丸	wán	wan	2
2463	斩	斬	zhǎn	zhan	3
2464	堤	堤	dī	di	1
2465	塌	塌	tā	ta	1
2466	贩	販	fàn	fan	4
2467	厢	廂	xiāng	xiang	1
2468	掀	掀	xiān	xian	1
2469	喀	喀	kā	ka	1
2470	乖	乖	guāi	guai	1
2471	谜	謎	mí	mi	2
2472	捏	捏	niē	nie	1
2473	阎	閻	yán	yan	2
2474	滨	濱	bīn	bin	1
2475	虏	虜	lǔ	lu	3
2476	匙	匙	shi	shi	5
2477	芦	蘆	lú	lu	2
2478	苹	蘋	píng	ping	2
2479	卸	卸	xiè	xie	4
2480	沼	沼	zhǎo	zhao	3
2481	钥	鑰	yào	yao	4
2482	株	株	zhū	zhu	1
2483	祷	禱	dǎo	dao	3
2484	剖	剖	pōu	pou	1
2485	熙	熙	xī	xi	1
2486	哗	譁	huā	hua	1
2487	劈	劈	pī	pi	1
2488	怯	怯	qiè	qie	4
2489	棠	棠	táng	tang	2
2490	胳	胳	gē	ge	1
2491	桩	樁	zhuāng	zhuang	1
2492	瑰	瑰	guī	gui	1
2493	娱	娛	yú	yu	2
